is,location,trial,set,batch,lat,conc,rep,measure,coldiam,coldiamplug,relgrowth
NESO_4-47,Nebraska,1,2,2,41.784981,0,1,2,68.87,65.17,0.996762599
NESO_4-47,Nebraska,1,2,2,41.784981,0,2,1,70.39,66.69,1.020010706
NESO_4-47,Nebraska,1,2,2,41.784981,0,2,2,67.9,64.2,0.981926636
NESO_4-47,Nebraska,1,2,2,41.784981,0,3,1,68.18,64.48,0.986209182
NESO_4-47,Nebraska,1,2,2,41.784981,0,3,2,68.18,64.48,0.986209182
NESO_4-47,Nebraska,1,2,2,41.784981,0.01,1,1,69.06,65.36,0.999668613
NESO_4-47,Nebraska,1,2,2,41.784981,0.01,1,2,66.53,62.83,0.96097275
NESO_4-47,Nebraska,1,2,2,41.784981,0.01,2,1,72.53,68.83,1.052741594
NESO_4-47,Nebraska,1,2,2,41.784981,0.01,2,2,66.68,62.98,0.963266971
NESO_4-47,Nebraska,1,2,2,41.784981,0.01,3,1,71.25,67.55,1.033164241
NESO_4-47,Nebraska,1,2,2,41.784981,0.01,3,2,69.23,65.53,1.00226873
NESO_4-47,Nebraska,1,2,2,41.784981,0.05,1,1,61.14,57.44,0.878533738
NESO_4-47,Nebraska,1,2,2,41.784981,0.05,1,2,60.14,56.44,0.86323893
NESO_4-47,Nebraska,1,2,2,41.784981,0.05,2,1,62.04,58.34,0.892299064
NESO_4-47,Nebraska,1,2,2,41.784981,0.05,2,2,61.45,57.75,0.883275128
NESO_4-47,Nebraska,1,2,2,41.784981,0.05,3,1,62.33,58.63,0.896734559
NESO_4-47,Nebraska,1,2,2,41.784981,0.05,3,2,62.33,58.63,0.896734559
NESO_4-47,Nebraska,1,2,2,41.784981,0.1,1,1,54.68,50.98,0.779729282
NESO_4-47,Nebraska,1,2,2,41.784981,0.1,1,2,53.32,49.62,0.758928344
NESO_4-47,Nebraska,1,2,2,41.784981,0.1,2,1,54.91,51.21,0.783247088
NESO_4-47,Nebraska,1,2,2,41.784981,0.1,2,2,52.27,48.57,0.742868796
NESO_4-47,Nebraska,1,2,2,41.784981,0.5,1,1,25.79,22.09,0.337862296
NESO_4-47,Nebraska,1,2,2,41.784981,0.5,1,2,25.4,21.7,0.331897321
NESO_4-47,Nebraska,1,2,2,41.784981,0.5,2,1,26.35,22.65,0.346427388
NESO_4-47,Nebraska,1,2,2,41.784981,0.5,2,2,25.89,22.19,0.339391776
NESO_4-47,Nebraska,1,2,2,41.784981,0.5,3,1,26.74,23.04,0.352392363
NESO_4-47,Nebraska,1,2,2,41.784981,0.5,3,2,26,22.3,0.341074205
NESO_4-47,Nebraska,1,2,2,41.784981,1,1,1,21.65,17.95,0.274541793
NESO_4-47,Nebraska,1,2,2,41.784981,1,1,2,21.16,17.46,0.267047337
NESO_4-47,Nebraska,1,2,2,41.784981,1,2,1,22.94,19.24,0.294272095
NESO_4-47,Nebraska,1,2,2,41.784981,1,2,2,22.38,18.68,0.285707002
NESO_4-47,Nebraska,1,2,2,41.784981,1,3,1,23.14,19.44,0.297331056
NESO_4-47,Nebraska,1,2,2,41.784981,1,3,2,22.21,18.51,0.283106885
NDSO_4-1,North Dakota,1,1,3,46.60153,0,1,1,51.96,48.26,0.96391478
NDSO_4-1,North Dakota,1,1,3,46.60153,0,1,2,52.44,48.74,0.973501997
NDSO_4-1,North Dakota,1,1,3,46.60153,0,2,1,54.53,50.83,1.015246338
NDSO_4-1,North Dakota,1,1,3,46.60153,0,2,2,55.29,51.59,1.030426099
NDSO_4-1,North Dakota,1,1,3,46.60153,0,3,1,54.19,50.49,1.008455393
NDSO_4-1,North Dakota,1,1,3,46.60153,0,3,2,54.19,50.49,1.008455393
NDSO_4-1,North Dakota,1,1,3,46.60153,0.01,1,1,50.86,47.16,0.941944075
NDSO_4-1,North Dakota,1,1,3,46.60153,0.01,1,2,50.04,46.34,0.925565912
NDSO_4-1,North Dakota,1,1,3,46.60153,0.01,2,1,50.66,46.96,0.937949401
NDSO_4-1,North Dakota,1,1,3,46.60153,0.01,2,2,50.72,47.02,0.939147803
NDSO_4-1,North Dakota,1,1,3,46.60153,0.01,3,1,49.51,45.81,0.914980027
NDSO_4-1,North Dakota,1,1,3,46.60153,0.01,3,2,49.68,45.98,0.918375499
NDSO_4-1,North Dakota,1,1,3,46.60153,0.05,1,1,41.46,37.76,0.754194407
NDSO_4-1,North Dakota,1,1,3,46.60153,0.05,1,2,40.63,36.93,0.737616511
NDSO_4-1,North Dakota,1,1,3,46.60153,0.05,2,1,41.14,37.44,0.747802929
NDSO_4-1,North Dakota,1,1,3,46.60153,0.05,2,2,40.24,36.54,0.729826897
NDSO_4-1,North Dakota,1,1,3,46.60153,0.05,3,1,40.99,37.29,0.744806924
NDSO_4-1,North Dakota,1,1,3,46.60153,0.05,3,2,41.03,37.33,0.745605859
NDSO_4-1,North Dakota,1,1,3,46.60153,0.1,1,1,34.12,30.42,0.60758988
NDSO_4-1,North Dakota,1,1,3,46.60153,0.1,1,2,33.85,30.15,0.602197071
NDSO_4-1,North Dakota,1,1,3,46.60153,0.1,2,1,33.81,30.11,0.601398136
NDSO_4-1,North Dakota,1,1,3,46.60153,0.1,2,2,33.99,30.29,0.604993342
NDSO_4-1,North Dakota,1,1,3,46.60153,0.1,3,1,32.41,28.71,0.573435419
NDSO_4-1,North Dakota,1,1,3,46.60153,0.1,3,2,32.97,29.27,0.584620506
NDSO_4-1,North Dakota,1,1,3,46.60153,0.5,1,1,13.86,10.16,0.202929427
NDSO_4-1,North Dakota,1,1,3,46.60153,0.5,1,2,14.7,11,0.219707057
NDSO_4-1,North Dakota,1,1,3,46.60153,0.5,2,1,14.25,10.55,0.210719041
NDSO_4-1,North Dakota,1,1,3,46.60153,0.5,2,2,15.06,11.36,0.22689747
NDSO_4-1,North Dakota,1,1,3,46.60153,0.5,3,1,15.34,11.64,0.232490013
NDSO_4-1,North Dakota,1,1,3,46.60153,0.5,3,2,14.6,10.9,0.21770972
NDSO_4-1,North Dakota,1,1,3,46.60153,1,1,1,11.24,7.54,0.150599201
NDSO_4-1,North Dakota,1,1,3,46.60153,1,1,2,11.05,7.35,0.146804261
NDSO_4-1,North Dakota,1,1,3,46.60153,1,2,1,10.22,6.52,0.130226365
NDSO_4-1,North Dakota,1,1,3,46.60153,1,2,2,11.6,7.9,0.157789614
NDSO_4-1,North Dakota,1,1,3,46.60153,1,3,1,11.25,7.55,0.150798935
NDSO_4-1,North Dakota,1,1,3,46.60153,1,3,2,10.2,6.5,0.129826897
NDSO_4-18,North Dakota,1,1,3,46.60153,0,1,1,75.05,71.35,1.037440931
NDSO_4-18,North Dakota,1,1,3,46.60153,0,1,2,75.08,71.38,1.037877136
NDSO_4-18,North Dakota,1,1,3,46.60153,0,2,1,71.87,68.17,0.991203199
NDSO_4-18,North Dakota,1,1,3,46.60153,0,2,2,72.1,68.4,0.994547437
NDSO_4-18,North Dakota,1,1,3,46.60153,0,3,1,70.67,66.97,0.973754998
NDSO_4-18,North Dakota,1,1,3,46.60153,0,3,2,70.08,66.38,0.9651763
NDSO_4-18,North Dakota,1,1,3,46.60153,0.01,1,1,67.93,64.23,0.93391494
NDSO_4-18,North Dakota,1,1,3,46.60153,0.01,1,2,69.46,65.76,0.956161396
NDSO_4-18,North Dakota,1,1,3,46.60153,0.01,2,1,68.22,64.52,0.938131589
NDSO_4-18,North Dakota,1,1,3,46.60153,0.01,2,2,67.05,63.35,0.921119593
NDSO_4-18,North Dakota,1,1,3,46.60153,0.01,3,1,67.39,63.69,0.92606325
NDSO_4-18,North Dakota,1,1,3,46.60153,0.01,3,2,66.69,62.99,0.915885133
NDSO_4-18,North Dakota,1,1,3,46.60153,0.05,1,1,60.19,56.49,0.821374046
NDSO_4-18,North Dakota,1,1,3,46.60153,0.05,1,2,59.06,55.36,0.804943657
NDSO_4-18,North Dakota,1,1,3,46.60153,0.05,2,1,59.27,55.57,0.807997092
NDSO_4-18,North Dakota,1,1,3,46.60153,0.05,2,2,59.24,55.54,0.807560887
NDSO_4-18,North Dakota,1,1,3,46.60153,0.05,3,1,58.25,54.55,0.793166121
NDSO_4-18,North Dakota,1,1,3,46.60153,0.05,3,2,58.63,54.93,0.798691385
NDSO_4-18,North Dakota,1,1,3,46.60153,0.1,1,1,61.77,58.07,0.84434751
NDSO_4-18,North Dakota,1,1,3,46.60153,0.1,1,2,61.1,57.4,0.834605598
NDSO_4-18,North Dakota,1,1,3,46.60153,0.1,2,1,58.52,54.82,0.797091967
NDSO_4-18,North Dakota,1,1,3,46.60153,0.1,2,2,56.99,53.29,0.774845511
NDSO_4-18,North Dakota,1,1,3,46.60153,0.1,3,1,54.87,51.17,0.744020356
NDSO_4-18,North Dakota,1,1,3,46.60153,0.1,3,2,54.84,51.14,0.743584151
NDSO_4-18,North Dakota,1,1,3,46.60153,0.5,1,1,18.93,15.23,0.221446747
NDSO_4-18,North Dakota,1,1,3,46.60153,0.5,1,2,19.79,16.09,0.23395129
NDSO_4-18,North Dakota,1,1,3,46.60153,0.5,2,1,20.32,16.62,0.241657579
NDSO_4-18,North Dakota,1,1,3,46.60153,0.5,2,2,20.66,16.96,0.246601236
NDSO_4-18,North Dakota,1,1,3,46.60153,0.5,3,1,20.56,16.86,0.245147219
NDSO_4-18,North Dakota,1,1,3,46.60153,0.5,3,2,20.35,16.65,0.242093784
NDSO_4-18,North Dakota,1,1,3,46.60153,1,1,1,13.32,9.62,0.139876409
NDSO_4-18,North Dakota,1,1,3,46.60153,1,1,2,12.59,8.89,0.129262087
NDSO_4-18,North Dakota,1,1,3,46.60153,1,2,1,13.46,9.76,0.141912032
NDSO_4-18,North Dakota,1,1,3,46.60153,1,2,2,13.14,9.44,0.137259178
NDSO_4-18,North Dakota,1,1,3,46.60153,1,3,1,12.21,8.51,0.123736823
NDSO_4-18,North Dakota,1,1,3,46.60153,1,3,2,12.99,9.29,0.135078153
NDSO_4-2,North Dakota,1,1,1,46.60153,0,1,1,60.17,56.47,1.003049232
NDSO_4-2,North Dakota,1,1,1,46.60153,0,1,2,60.04,56.34,1.000740105
NDSO_4-2,North Dakota,1,1,1,46.60153,0,2,1,60.73,57.03,1.01299624
NDSO_4-2,North Dakota,1,1,1,46.60153,0,2,2,60.49,56.79,1.008733237
NDSO_4-2,North Dakota,1,1,1,46.60153,0,3,1,59.38,55.68,0.989016845
NDSO_4-2,North Dakota,1,1,1,46.60153,0,3,2,59.18,55.48,0.985464342
NDSO_4-2,North Dakota,1,1,1,46.60153,0.01,1,1,58.96,55.26,0.981556588
NDSO_4-2,North Dakota,1,1,1,46.60153,0.01,1,2,57.59,53.89,0.957221943
NDSO_4-2,North Dakota,1,1,1,46.60153,0.01,2,1,54.61,50.91,0.904289647
NDSO_4-2,North Dakota,1,1,1,46.60153,0.01,2,2,55.72,52.02,0.924006039
NDSO_4-2,North Dakota,1,1,1,46.60153,0.01,3,1,52.49,48.79,0.866633115
NDSO_4-2,North Dakota,1,1,1,46.60153,0.01,3,2,50.21,46.51,0.826134581
NDSO_4-2,North Dakota,1,1,1,46.60153,0.05,1,1,49.34,45.64,0.810681192
NDSO_4-2,North Dakota,1,1,1,46.60153,0.05,1,2,49.36,45.66,0.811036443
NDSO_4-2,North Dakota,1,1,1,46.60153,0.05,2,1,51.25,47.55,0.844607596
NDSO_4-2,North Dakota,1,1,1,46.60153,0.05,2,2,51.61,47.91,0.851002102
NDSO_4-2,North Dakota,1,1,1,46.60153,0.05,3,1,53.52,49.82,0.884928506
NDSO_4-2,North Dakota,1,1,1,46.60153,0.05,3,2,52.9,49.2,0.873915746
NDSO_4-2,North Dakota,1,1,1,46.60153,0.1,1,1,50.94,47.24,0.839101217
NDSO_4-2,North Dakota,1,1,1,46.60153,0.1,1,2,50.49,46.79,0.831108085
NDSO_4-2,North Dakota,1,1,1,46.60153,0.1,2,1,50.2,46.5,0.825956956
NDSO_4-2,North Dakota,1,1,1,46.60153,0.1,2,2,49.22,45.52,0.808549691
NDSO_4-2,North Dakota,1,1,1,46.60153,0.1,3,1,48.85,45.15,0.80197756
NDSO_4-2,North Dakota,1,1,1,46.60153,0.1,3,2,49.76,46.06,0.818141449
NDSO_4-2,North Dakota,1,1,1,46.60153,0.5,1,1,19.16,15.46,0.274608485
NDSO_4-2,North Dakota,1,1,1,46.60153,0.5,1,2,19.62,15.92,0.282779242
NDSO_4-2,North Dakota,1,1,1,46.60153,0.5,2,1,18.63,14.93,0.265194352
NDSO_4-2,North Dakota,1,1,1,46.60153,0.5,2,2,18.69,14.99,0.266260102
NDSO_4-2,North Dakota,1,1,1,46.60153,0.5,3,1,18.68,14.98,0.266082477
NDSO_4-2,North Dakota,1,1,1,46.60153,0.5,3,2,18.61,14.91,0.264839101
NDSO_4-2,North Dakota,1,1,1,46.60153,1,1,1,13.06,9.36,0.166257142
NDSO_4-2,North Dakota,1,1,1,46.60153,1,1,2,12.92,9.22,0.16377039
NDSO_4-2,North Dakota,1,1,1,46.60153,1,2,1,13.72,10.02,0.177980402
NDSO_4-2,North Dakota,1,1,1,46.60153,1,2,2,13.19,9.49,0.168566269
NDSO_4-2,North Dakota,1,1,1,46.60153,1,3,1,14.76,11.06,0.196453418
NDSO_4-2,North Dakota,1,1,1,46.60153,1,3,2,14.1,10.4,0.184730158
NDSO_4-43,North Dakota,1,1,3,46.60153,0,1,1,58.46,54.76,1.053347012
NDSO_4-43,North Dakota,1,1,3,46.60153,0,1,2,57.33,53.63,1.031610669
NDSO_4-43,North Dakota,1,1,3,46.60153,0,2,1,57.18,53.48,1.028725314
NDSO_4-43,North Dakota,1,1,3,46.60153,0,2,2,57.22,53.52,1.029494742
NDSO_4-43,North Dakota,1,1,3,46.60153,0,3,1,52.95,49.25,0.947358297
NDSO_4-43,North Dakota,1,1,3,46.60153,0,3,2,50.98,47.28,0.909463965
NDSO_4-43,North Dakota,1,1,3,46.60153,0.01,1,1,48.69,44.99,0.865414209
NDSO_4-43,North Dakota,1,1,3,46.60153,0.01,1,2,46.15,42.45,0.816555527
NDSO_4-43,North Dakota,1,1,3,46.60153,0.01,2,1,41.04,37.34,0.718261093
NDSO_4-43,North Dakota,1,1,3,46.60153,0.01,2,2,42.03,38.33,0.737304437
NDSO_4-43,North Dakota,1,1,3,46.60153,0.01,3,1,44.39,40.69,0.782700692
NDSO_4-43,North Dakota,1,1,3,46.60153,0.01,3,2,43.13,39.43,0.758463709
NDSO_4-43,North Dakota,1,1,3,46.60153,0.05,1,1,28.59,24.89,0.478776609
NDSO_4-43,North Dakota,1,1,3,46.60153,0.05,1,2,27.64,23.94,0.460502693
NDSO_4-43,North Dakota,1,1,3,46.60153,0.05,2,1,28.33,24.63,0.473775327
NDSO_4-43,North Dakota,1,1,3,46.60153,0.05,2,2,27.4,23.7,0.455886125
NDSO_4-43,North Dakota,1,1,3,46.60153,0.05,3,1,28.79,25.09,0.48262375
NDSO_4-43,North Dakota,1,1,3,46.60153,0.05,3,2,29.29,25.59,0.4922416
NDSO_4-43,North Dakota,1,1,3,46.60153,0.1,1,1,24.77,21.07,0.40529623
NDSO_4-43,North Dakota,1,1,3,46.60153,0.1,1,2,25.23,21.53,0.414144652
NDSO_4-43,North Dakota,1,1,3,46.60153,0.1,2,1,24.54,20.84,0.400872018
NDSO_4-43,North Dakota,1,1,3,46.60153,0.1,2,2,23.62,19.92,0.383175173
NDSO_4-43,North Dakota,1,1,3,46.60153,0.1,3,1,23.83,20.13,0.38721467
NDSO_4-43,North Dakota,1,1,3,46.60153,0.1,3,2,23.61,19.91,0.382982816
NDSO_4-43,North Dakota,1,1,3,46.60153,0.5,1,1,9.12,5.42,0.104257502
NDSO_4-43,North Dakota,1,1,3,46.60153,0.5,1,2,8.96,5.26,0.10117979
NDSO_4-43,North Dakota,1,1,3,46.60153,0.5,2,1,9.36,5.66,0.10887407
NDSO_4-43,North Dakota,1,1,3,46.60153,0.5,2,2,8.23,4.53,0.087137728
NDSO_4-43,North Dakota,1,1,3,46.60153,0.5,3,1,8.07,4.37,0.084060015
NDSO_4-43,North Dakota,1,1,3,46.60153,0.5,3,2,7.96,4.26,0.081944088
NDSO_4-43,North Dakota,1,1,3,46.60153,1,1,1,6.1,2.4,0.046165684
NDSO_4-43,North Dakota,1,1,3,46.60153,1,1,2,6.16,2.46,0.047319826
NDSO_4-43,North Dakota,1,1,3,46.60153,1,2,1,5.91,2.21,0.0425109
NDSO_4-43,North Dakota,1,1,3,46.60153,1,2,2,4.75,1.05,0.020197487
NDSO_4-43,North Dakota,1,1,3,46.60153,1,3,1,5.85,2.15,0.041356758
NDSO_4-43,North Dakota,1,1,3,46.60153,1,3,2,5.28,1.58,0.030392408
NDSO_4-45,North Dakota,1,2,2,46.60153,0,1,1,70.42,66.72,1.017254085
NDSO_4-45,North Dakota,1,2,2,46.60153,0,1,2,69.24,65.54,0.99926308
NDSO_4-45,North Dakota,1,2,2,46.60153,0,2,1,68.84,65.14,0.993164435
NDSO_4-45,North Dakota,1,2,2,46.60153,0,2,2,67.84,64.14,0.977917821
NDSO_4-45,North Dakota,1,2,2,46.60153,0,3,1,70.71,67.01,1.021675603
NDSO_4-45,North Dakota,1,2,2,46.60153,0,3,2,68.68,64.98,0.990724976
NDSO_4-45,North Dakota,1,2,2,46.60153,0.01,1,1,69.29,65.59,1.000025411
NDSO_4-45,North Dakota,1,2,2,46.60153,0.01,1,2,68.65,64.95,0.990267578
NDSO_4-45,North Dakota,1,2,2,46.60153,0.01,2,1,68.2,64.5,0.983406602
NDSO_4-45,North Dakota,1,2,2,46.60153,0.01,2,2,68.62,64.92,0.98981018
NDSO_4-45,North Dakota,1,2,2,46.60153,0.01,3,1,70.23,66.53,1.014357228
NDSO_4-45,North Dakota,1,2,2,46.60153,0.01,3,2,69.77,66.07,1.007343786
NDSO_4-45,North Dakota,1,2,2,46.60153,0.05,1,1,62.98,59.28,0.903819277
NDSO_4-45,North Dakota,1,2,2,46.60153,0.05,1,2,59.72,56.02,0.854115315
NDSO_4-45,North Dakota,1,2,2,46.60153,0.05,2,1,64.5,60.8,0.92699413
NDSO_4-45,North Dakota,1,2,2,46.60153,0.05,2,2,63.42,59.72,0.910527787
NDSO_4-45,North Dakota,1,2,2,46.60153,0.05,3,1,62.24,58.54,0.892536782
NDSO_4-45,North Dakota,1,2,2,46.60153,0.05,3,2,61.42,57.72,0.880034559
NDSO_4-45,North Dakota,1,2,2,46.60153,0.1,1,1,55.17,51.47,0.784743222
NDSO_4-45,North Dakota,1,2,2,46.60153,0.1,1,2,54.55,50.85,0.775290321
NDSO_4-45,North Dakota,1,2,2,46.60153,0.1,2,1,53.94,50.24,0.765989886
NDSO_4-45,North Dakota,1,2,2,46.60153,0.1,2,2,55.29,51.59,0.786572815
NDSO_4-45,North Dakota,1,2,2,46.60153,0.1,3,1,54.19,50.49,0.76980154
NDSO_4-45,North Dakota,1,2,2,46.60153,0.1,3,2,54.99,51.29,0.781998831
NDSO_4-45,North Dakota,1,2,2,46.60153,0.5,1,1,23.55,19.85,0.302645288
NDSO_4-45,North Dakota,1,2,2,46.60153,0.5,1,2,22.79,19.09,0.291057861
NDSO_4-45,North Dakota,1,2,2,46.60153,0.5,2,1,23.44,19.74,0.30096816
NDSO_4-45,North Dakota,1,2,2,46.60153,0.5,2,2,23.55,19.85,0.302645288
NDSO_4-45,North Dakota,1,2,2,46.60153,0.5,3,1,24.43,20.73,0.316062308
NDSO_4-45,North Dakota,1,2,2,46.60153,0.5,3,2,24.79,21.09,0.321551089
NDSO_4-45,North Dakota,1,2,2,46.60153,1,1,1,21.55,17.85,0.27215206
NDSO_4-45,North Dakota,1,2,2,46.60153,1,1,2,21.57,17.87,0.272456992
NDSO_4-45,North Dakota,1,2,2,46.60153,1,2,1,16.75,13.05,0.198968312
NDSO_4-45,North Dakota,1,2,2,46.60153,1,2,2,15.07,11.37,0.173354001
NDSO_4-45,North Dakota,1,2,2,46.60153,1,3,1,20.99,17.29,0.263613956
NDSO_4-45,North Dakota,1,2,2,46.60153,1,3,2,20.16,16.46,0.250959266
NDSO_5-22,North Dakota,1,2,1,46.47071,0,1,1,35.65,31.95,1.052198255
NDSO_5-22,North Dakota,1,2,1,46.47071,0,1,2,33.51,29.81,0.981722378
NDSO_5-22,North Dakota,1,2,1,46.47071,0,2,1,34.18,30.48,1.003787255
NDSO_5-22,North Dakota,1,2,1,46.47071,0,2,2,34.58,30.88,1.016960316
NDSO_5-22,North Dakota,1,2,1,46.47071,0,3,1,33.02,29.32,0.965585378
NDSO_5-22,North Dakota,1,2,1,46.47071,0,3,2,33.45,29.75,0.979746419
NDSO_5-22,North Dakota,1,2,1,46.47071,0.01,1,1,33.09,29.39,0.967890664
NDSO_5-22,North Dakota,1,2,1,46.47071,0.01,1,2,32.8,29.1,0.958340194
NDSO_5-22,North Dakota,1,2,1,46.47071,0.01,2,1,34.76,31.06,1.022888194
NDSO_5-22,North Dakota,1,2,1,46.47071,0.01,2,2,33.21,29.51,0.971842582
NDSO_5-22,North Dakota,1,2,1,46.47071,0.01,3,1,32.1,28.4,0.935287337
NDSO_5-22,North Dakota,1,2,1,46.47071,0.01,3,2,33.32,29.62,0.975465174
NDSO_5-22,North Dakota,1,2,1,46.47071,0.05,1,1,32.2,28.5,0.938580603
NDSO_5-22,North Dakota,1,2,1,46.47071,0.05,1,2,32.38,28.68,0.94450848
NDSO_5-22,North Dakota,1,2,1,46.47071,0.05,2,1,32.85,29.15,0.959986827
NDSO_5-22,North Dakota,1,2,1,46.47071,0.05,2,2,31.94,28.24,0.930018113
NDSO_5-22,North Dakota,1,2,1,46.47071,0.05,3,1,32.53,28.83,0.949448378
NDSO_5-22,North Dakota,1,2,1,46.47071,0.05,3,2,33.17,29.47,0.970525276
NDSO_5-22,North Dakota,1,2,1,46.47071,0.1,1,1,25.2,21.5,0.708052034
NDSO_5-22,North Dakota,1,2,1,46.47071,0.1,1,2,25.57,21.87,0.720237115
NDSO_5-22,North Dakota,1,2,1,46.47071,0.1,2,1,25.08,21.38,0.704100115
NDSO_5-22,North Dakota,1,2,1,46.47071,0.1,2,2,26.16,22.46,0.73966738
NDSO_5-22,North Dakota,1,2,1,46.47071,0.1,3,1,25.25,21.55,0.709698666
NDSO_5-22,North Dakota,1,2,1,46.47071,0.1,3,2,24.56,20.86,0.686975136
NDSO_5-22,North Dakota,1,2,1,46.47071,0.5,1,1,14.95,11.25,0.370492343
NDSO_5-22,North Dakota,1,2,1,46.47071,0.5,1,2,14.6,10.9,0.358965915
NDSO_5-22,North Dakota,1,2,1,46.47071,0.5,2,1,12.26,8.56,0.281903507
NDSO_5-22,North Dakota,1,2,1,46.47071,0.5,2,2,13.38,9.68,0.318788078
NDSO_5-22,North Dakota,1,2,1,46.47071,0.5,3,1,11.3,7.6,0.250288161
NDSO_5-22,North Dakota,1,2,1,46.47071,0.5,3,2,12.75,9.05,0.298040507
NDSO_5-22,North Dakota,1,2,1,46.47071,1,1,1,10.06,6.36,0.209451671
NDSO_5-22,North Dakota,1,2,1,46.47071,1,1,2,9.25,5.55,0.182776223
NDSO_5-22,North Dakota,1,2,1,46.47071,1,2,1,8.6,4.9,0.161369998
NDSO_5-22,North Dakota,1,2,1,46.47071,1,2,2,9.03,5.33,0.175531039
NDSO_5-22,North Dakota,1,2,1,46.47071,1,3,1,8.41,4.71,0.155112794
NDSO_5-22,North Dakota,1,2,1,46.47071,1,3,2,8.87,5.17,0.170261815
NDSO_5-36,North Dakota,1,2,4,46.47071,0,1,1,74.47,70.77,0.970515634
NDSO_5-36,North Dakota,1,2,4,46.47071,0,1,2,76.63,72.93,1.000137137
NDSO_5-36,North Dakota,1,2,4,46.47071,0,2,1,75.77,72.07,0.98834339
NDSO_5-36,North Dakota,1,2,4,46.47071,0,2,2,75.41,71.71,0.983406473
NDSO_5-36,North Dakota,1,2,4,46.47071,0,3,1,77.89,74.19,1.017416347
NDSO_5-36,North Dakota,1,2,4,46.47071,0,3,2,79.55,75.85,1.04018102
NDSO_5-36,North Dakota,1,2,4,46.47071,0.01,1,1,77.88,74.18,1.01727921
NDSO_5-36,North Dakota,1,2,4,46.47071,0.01,1,2,76.07,72.37,0.992457488
NDSO_5-36,North Dakota,1,2,4,46.47071,0.01,2,1,76.59,72.89,0.99958859
NDSO_5-36,North Dakota,1,2,4,46.47071,0.01,2,2,79.11,75.41,1.03414701
NDSO_5-36,North Dakota,1,2,4,46.47071,0.01,3,1,76.96,73.26,1.004662644
NDSO_5-36,North Dakota,1,2,4,46.47071,0.01,3,2,77.9,74.2,1.017553483
NDSO_5-36,North Dakota,1,2,4,46.47071,0.05,1,1,68.61,64.91,0.890153593
NDSO_5-36,North Dakota,1,2,4,46.47071,0.05,1,2,68.82,65.12,0.893033461
NDSO_5-36,North Dakota,1,2,4,46.47071,0.05,2,1,68.26,64.56,0.885353812
NDSO_5-36,North Dakota,1,2,4,46.47071,0.05,2,2,66.46,62.76,0.860669227
NDSO_5-36,North Dakota,1,2,4,46.47071,0.05,3,1,68.54,64.84,0.889193637
NDSO_5-36,North Dakota,1,2,4,46.47071,0.05,3,2,68.94,65.24,0.8946791
NDSO_5-36,North Dakota,1,2,4,46.47071,0.1,1,1,60.91,57.21,0.78455842
NDSO_5-36,North Dakota,1,2,4,46.47071,0.1,1,2,60.01,56.31,0.772216127
NDSO_5-36,North Dakota,1,2,4,46.47071,0.1,2,1,62.07,58.37,0.800466264
NDSO_5-36,North Dakota,1,2,4,46.47071,0.1,2,2,59.6,55.9,0.766593527
NDSO_5-36,North Dakota,1,2,4,46.47071,0.1,3,1,60.15,56.45,0.774136039
NDSO_5-36,North Dakota,1,2,4,46.47071,0.1,3,2,61.82,58.12,0.79703785
NDSO_5-36,North Dakota,1,2,4,46.47071,0.5,1,1,31.98,28.28,0.387822271
NDSO_5-36,North Dakota,1,2,4,46.47071,0.5,1,2,32.59,28.89,0.396187603
NDSO_5-36,North Dakota,1,2,4,46.47071,0.5,2,1,33.17,29.47,0.404141525
NDSO_5-36,North Dakota,1,2,4,46.47071,0.5,2,2,33.08,29.38,0.402907296
NDSO_5-36,North Dakota,1,2,4,46.47071,0.5,3,1,32.57,28.87,0.39591333
NDSO_5-36,North Dakota,1,2,4,46.47071,0.5,3,2,32.24,28.54,0.391387822
NDSO_5-36,North Dakota,1,2,4,46.47071,1,1,1,24.85,21.15,0.290043884
NDSO_5-36,North Dakota,1,2,4,46.47071,1,1,2,25.71,22.01,0.30183763
NDSO_5-36,North Dakota,1,2,4,46.47071,1,2,1,26.83,23.13,0.317196928
NDSO_5-36,North Dakota,1,2,4,46.47071,1,2,2,26.26,22.56,0.309380143
NDSO_5-36,North Dakota,1,2,4,46.47071,1,3,1,24.68,20.98,0.287712562
NDSO_5-36,North Dakota,1,2,4,46.47071,1,3,2,25.83,22.13,0.303483269
NDSO_5-46,North Dakota,1,2,3,46.47071,0,1,1,74.13,70.43,0.987336449
NDSO_5-46,North Dakota,1,2,3,46.47071,0,1,2,75.8,72.1,1.010747664
NDSO_5-46,North Dakota,1,2,3,46.47071,0,2,1,74.02,70.32,0.985794393
NDSO_5-46,North Dakota,1,2,3,46.47071,0,2,2,73.75,70.05,0.982009346
NDSO_5-46,North Dakota,1,2,3,46.47071,0,3,1,78.18,74.48,1.04411215
NDSO_5-46,North Dakota,1,2,3,46.47071,0,3,2,74.32,70.62,0.99
NDSO_5-46,North Dakota,1,2,3,46.47071,0.01,1,1,71.83,68.13,0.955093458
NDSO_5-46,North Dakota,1,2,3,46.47071,0.01,1,2,73.24,69.54,0.974859813
NDSO_5-46,North Dakota,1,2,3,46.47071,0.01,2,1,75.48,71.78,1.006261682
NDSO_5-46,North Dakota,1,2,3,46.47071,0.01,2,2,71.14,67.44,0.945420561
